=== +0x240 scan results ===

[HIT] .text:00007FF6B93F2006 | sub_7FF6B93F0320 | add     r11, 240h
[HIT] .text:00007FF6B9C5DC65 | sub_7FF6B9C5D810 | vmovupd xmmword ptr [rcx+240h], xmm3
[HIT] .text:00007FF6B9C5E2F8 | sub_7FF6B9C5E220 | vmovupd xmm4, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C5E9F4 | sub_7FF6B9C5E220 | vmovupd xmmword ptr [rcx+240h], xmm16
[HIT] .text:00007FF6B9C5F070 | sub_7FF6B9C5F000 | add     r8, 240h
[HIT] .text:00007FF6B9C5F077 | sub_7FF6B9C5F000 | vmovsd  xmm21, qword ptr [rcx+r11+240h]
[HIT] .text:00007FF6B9C5FA55 | sub_7FF6B9C5FA30 | vmovupd xmm4, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C60207 | sub_7FF6B9C5FA30 | vmovupd xmmword ptr [rcx+240h], xmm3
[HIT] .text:00007FF6B9C60904 | sub_7FF6B9C60820 | add     rax, 240h
[HIT] .text:00007FF6B9C609DF | sub_7FF6B9C60820 | vbroadcastsd ymm8, qword ptr [rcx+rsi+240h]
[HIT] .text:00007FF6B9C616B2 | sub_7FF6B9C61550 | vmulpd  ymm21, ymm18, qword ptr [rcx+240h]{1to4}
[HIT] .text:00007FF6B9C61CCD | sub_7FF6B9C61550 | vmovsd  xmm31, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C6225A | sub_7FF6B9C61550 | vmovupd xmmword ptr [rcx+240h], xmm24
[HIT] .text:00007FF6B9C62D55 | sub_7FF6B9C62900 | vmovupd xmmword ptr [rcx+240h], xmm3
[HIT] .text:00007FF6B9C633E8 | sub_7FF6B9C63310 | vmovupd xmm4, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C63AE4 | sub_7FF6B9C63310 | vmovupd xmmword ptr [rcx+240h], xmm16
[HIT] .text:00007FF6B9C64160 | sub_7FF6B9C640F0 | add     r8, 240h
[HIT] .text:00007FF6B9C64167 | sub_7FF6B9C640F0 | vmovsd  xmm21, qword ptr [rcx+r11+240h]
[HIT] .text:00007FF6B9C64B45 | sub_7FF6B9C64B20 | vmovupd xmm4, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C652F7 | sub_7FF6B9C64B20 | vmovupd xmmword ptr [rcx+240h], xmm3
[HIT] .text:00007FF6B9C659C3 | sub_7FF6B9C65910 | add     rax, 240h
[HIT] .text:00007FF6B9C65AB0 | sub_7FF6B9C65910 | vbroadcastsd ymm8, qword ptr [rcx+rsi+240h]
[HIT] .text:00007FF6B9C66725 | sub_7FF6B9C665D0 | vmulpd  ymm21, ymm18, qword ptr [rcx+240h]{1to4}
[HIT] .text:00007FF6B9C66D12 | sub_7FF6B9C665D0 | vmovsd  xmm31, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C6729F | sub_7FF6B9C665D0 | vmovupd xmmword ptr [rcx+240h], xmm24
[HIT] .text:00007FF6B9C67D55 | sub_7FF6B9C67950 | vmovupd xmmword ptr [rcx+240h], xmm7
[HIT] .text:00007FF6B9C683D4 | sub_7FF6B9C682B0 | vmovupd xmm0, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C68AA2 | sub_7FF6B9C682B0 | vmovupd xmmword ptr [rcx+240h], xmm10
[HIT] .text:00007FF6B9C693B9 | sub_7FF6B9C682B0 | vmovupd xmmword ptr [rcx+240h], xmm10
[HIT] .text:00007FF6B9C69A25 | sub_7FF6B9C69980 | lea     r8, [rcx+rsi+240h]
[HIT] .text:00007FF6B9C69A36 | sub_7FF6B9C69980 | vmovupd xmm5, xmmword ptr [rcx+rsi+240h]
[HIT] .text:00007FF6B9C6A599 | sub_7FF6B9C6A500 | vmovupd xmm0, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C6AE7A | sub_7FF6B9C6A500 | vmovupd xmmword ptr [rcx+240h], xmm2
[HIT] .text:00007FF6B9C6B700 | sub_7FF6B9C6A500 | vmovupd xmmword ptr [rcx+240h], xmm2
[HIT] .text:00007FF6B9C6BE45 | sub_7FF6B9C6BCE0 | vbroadcastsd ymm4, qword ptr [rcx+rax+240h]
[HIT] .text:00007FF6B9C6BED3 | sub_7FF6B9C6BCE0 | lea     rax, [rcx+rax+240h]
[HIT] .text:00007FF6B9C6CECC | sub_7FF6B9C6CD70 | vbroadcastsd ymm13, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C6D511 | sub_7FF6B9C6CD70 | vbroadcastsd ymm13, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C6DA7A | sub_7FF6B9C6CD70 | vmovsd  xmm12, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C6DF90 | sub_7FF6B9C6CD70 | vmovupd xmmword ptr [rcx+240h], xmm3
[HIT] .text:00007FF6B9C6E601 | sub_7FF6B9C6CD70 | vmovsd  xmm0, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C6EB11 | sub_7FF6B9C6CD70 | vmovupd xmmword ptr [rcx+240h], xmm2
[HIT] .text:00007FF6B9C6F585 | sub_7FF6B9C6F180 | vmovupd xmmword ptr [rcx+240h], xmm7
[HIT] .text:00007FF6B9C6FBD5 | sub_7FF6B9C6FAE0 | vmovupd xmm4, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C7021E | sub_7FF6B9C6FAE0 | vmovupd xmmword ptr [rcx+240h], xmm10
[HIT] .text:00007FF6B9C70853 | sub_7FF6B9C707D0 | vmovsd  xmm2, qword ptr [rcx+r9+240h]
[HIT] .text:00007FF6B9C70B09 | sub_7FF6B9C707D0 | add     r9, 240h
[HIT] .text:00007FF6B9C7126D | sub_7FF6B9C71210 | vmovupd xmm0, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C71942 | sub_7FF6B9C71210 | vmovupd xmmword ptr [rcx+240h], xmm5
[HIT] .text:00007FF6B9C72070 | sub_7FF6B9C71F10 | vbroadcastsd ymm8, qword ptr [rcx+r8+240h]
[HIT] .text:00007FF6B9C72164 | sub_7FF6B9C71F10 | lea     r8, [rcx+r8+240h]
[HIT] .text:00007FF6B9C72C93 | sub_7FF6B9C72B50 | vbroadcastsd ymm13, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C731FB | sub_7FF6B9C72B50 | vmovsd  xmm12, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C7370E | sub_7FF6B9C72B50 | vmovupd xmmword ptr [rcx+240h], xmm2
[HIT] .text:00007FF6B9C7428F | sub_7FF6B9C73D70 | vmovupd xmmword ptr [rcx+240h], xmm3
[HIT] .text:00007FF6B9C74A86 | sub_7FF6B9C74930 | vmovups xmm0, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C752B8 | sub_7FF6B9C74930 | vmovupd xmmword ptr [rcx+240h], xmm7
[HIT] .text:00007FF6B9C75E1B | sub_7FF6B9C74930 | vmovupd xmmword ptr [rcx+240h], xmm7
[HIT] .text:00007FF6B9C765EF | sub_7FF6B9C76540 | lea     r8, [rcx+rsi+240h]
[HIT] .text:00007FF6B9C76600 | sub_7FF6B9C76540 | vmovups xmm2, xmmword ptr [rcx+rsi+240h]
[HIT] .text:00007FF6B9C773D3 | sub_7FF6B9C77330 | vmovups xmm2, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C77E84 | sub_7FF6B9C77330 | vmovupd xmmword ptr [rcx+240h], xmm4
[HIT] .text:00007FF6B9C7893E | sub_7FF6B9C77330 | vmovupd xmmword ptr [rcx+240h], xmm4
[HIT] .text:00007FF6B9C79223 | sub_7FF6B9C79080 | vbroadcastsd ymm9, qword ptr [rcx+rax+240h]
[HIT] .text:00007FF6B9C792A5 | sub_7FF6B9C79080 | lea     rax, [rcx+rax+240h]
[HIT] .text:00007FF6B9C7A57C | sub_7FF6B9C7A3E0 | vbroadcastsd ymm14, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C7AC41 | sub_7FF6B9C7A3E0 | vbroadcastsd ymm14, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C7B25D | sub_7FF6B9C7A3E0 | vmovsd  xmm14, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C7B8C4 | sub_7FF6B9C7A3E0 | vmovupd xmmword ptr [rcx+240h], xmm1
[HIT] .text:00007FF6B9C7BFD4 | sub_7FF6B9C7A3E0 | vmovsd  xmm14, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C7C638 | sub_7FF6B9C7A3E0 | vmovupd xmmword ptr [rcx+240h], xmm4
[HIT] .text:00007FF6B9C7D32F | sub_7FF6B9C7CE10 | vmovupd xmmword ptr [rcx+240h], xmm3
[HIT] .text:00007FF6B9C7DAE5 | sub_7FF6B9C7D9D0 | vmovups xmm4, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C7E297 | sub_7FF6B9C7D9D0 | vmovupd xmmword ptr [rcx+240h], xmm7
[HIT] .text:00007FF6B9C7EA36 | sub_7FF6B9C7E9B0 | vmovsd  xmm1, qword ptr [rcx+r9+240h]
[HIT] .text:00007FF6B9C7EDA5 | sub_7FF6B9C7E9B0 | add     r9, 240h
[HIT] .text:00007FF6B9C7F656 | sub_7FF6B9C7F5F0 | vmovups xmm0, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C7FED9 | sub_7FF6B9C7F5F0 | vmovupd xmmword ptr [rcx+240h], xmm6
[HIT] .text:00007FF6B9C80783 | sub_7FF6B9C80600 | vbroadcastsd ymm11, qword ptr [rcx+rax+240h]
[HIT] .text:00007FF6B9C80869 | sub_7FF6B9C80600 | lea     rax, [rcx+rax+240h]
[HIT] .text:00007FF6B9C815A2 | sub_7FF6B9C81440 | vbroadcastsd ymm13, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C81BCE | sub_7FF6B9C81440 | vmovsd  xmm14, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C82231 | sub_7FF6B9C81440 | vmovupd xmmword ptr [rcx+240h], xmm3
[HIT] .text:00007FF6B9C83059 | sub_7FF6B9C82A00 | movupd  xmmword ptr [rcx+240h], xmm9
[HIT] .text:00007FF6B9C83995 | sub_7FF6B9C83850 | movupd  xmm0, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C8434D | sub_7FF6B9C83850 | movupd  xmmword ptr [rcx+240h], xmm7
[HIT] .text:00007FF6B9C850FF | sub_7FF6B9C83850 | movupd  xmmword ptr [rcx+240h], xmm6
[HIT] .text:00007FF6B9C85A21 | sub_7FF6B9C85960 | movupd  xmm10, xmmword ptr [rcx+r8+240h]
[HIT] .text:00007FF6B9C85A60 | sub_7FF6B9C85960 | lea     r8, [rcx+r8+240h]
[HIT] .text:00007FF6B9C869D4 | sub_7FF6B9C86930 | movupd  xmm5, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C8746E | sub_7FF6B9C86930 | movupd  xmmword ptr [rcx+240h], xmm7
[HIT] .text:00007FF6B9C88497 | sub_7FF6B9C86930 | movupd  xmmword ptr [rcx+240h], xmm6
[HIT] .text:00007FF6B9C88EC4 | sub_7FF6B9C88D10 | movsd   xmm3, qword ptr [rcx+rax+240h]
[HIT] .text:00007FF6B9C88FC1 | sub_7FF6B9C88D10 | lea     rax, [rcx+rax+240h]
[HIT] .text:00007FF6B9C8AB6F | sub_7FF6B9C8A9C0 | movddup xmm3, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C8B2EF | sub_7FF6B9C8A9C0 | movsd   xmm15, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C8BAFE | sub_7FF6B9C8A9C0 | movupd  xmmword ptr [rcx+240h], xmm13
[HIT] .text:00007FF6B9C8C4AF | sub_7FF6B9C8A9C0 | movddup xmm3, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C8CC07 | sub_7FF6B9C8A9C0 | movsd   xmm3, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C8D3CD | sub_7FF6B9C8A9C0 | movupd  xmmword ptr [rcx+240h], xmm10
[HIT] .text:00007FF6B9C8E399 | sub_7FF6B9C8DD40 | movupd  xmmword ptr [rcx+240h], xmm9
[HIT] .text:00007FF6B9C8ECC4 | sub_7FF6B9C8EB90 | movupd  xmm2, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C8F5F5 | sub_7FF6B9C8EB90 | movupd  xmmword ptr [rcx+240h], xmm7
[HIT] .text:00007FF6B9C8FEA6 | sub_7FF6B9C8FE20 | movsd   xmm4, qword ptr [rcx+r9+240h]
[HIT] .text:00007FF6B9C902AB | sub_7FF6B9C8FE20 | lea     r9, [rcx+r9+240h]
[HIT] .text:00007FF6B9C90C83 | sub_7FF6B9C90C00 | movupd  xmm5, xmmword ptr [rcx+240h]
[HIT] .text:00007FF6B9C9170A | sub_7FF6B9C90C00 | movupd  xmmword ptr [rcx+240h], xmm7
[HIT] .text:00007FF6B9C92112 | sub_7FF6B9C91F60 | movsd   xmm5, qword ptr [rcx+r8+240h]
[HIT] .text:00007FF6B9C92233 | sub_7FF6B9C91F60 | lea     r8, [rcx+r8+240h]
[HIT] .text:00007FF6B9C93133 | sub_7FF6B9C92FB0 | movddup xmm0, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C938A0 | sub_7FF6B9C92FB0 | movsd   xmm4, qword ptr [rcx+240h]
[HIT] .text:00007FF6B9C940A7 | sub_7FF6B9C92FB0 | movupd  xmmword ptr [rcx+240h], xmm13
[HIT] .text:00007FF6B9FC2BB6 | sub_7FF6B9FC2B80 | mov     rsi, [rdx+240h]
[HIT] .text:00007FF6B9FEA4D7 | sub_7FF6B9FEA470 | mov     rax, 0F4240000F4240h
[HIT] .text:00007FF6B9FF01BF | sub_7FF6B9FF00C0 | mov     r9, [rsi+240h]
[HIT] .text:00007FF6B9FF01EC | sub_7FF6B9FF00C0 | mov     rcx, [rsi+240h]; void *
[HIT] .text:00007FF6B9FF1B5B | sub_7FF6B9FF1AF0 | mov     rdx, [rsi+240h]
[HIT] .text:00007FF6B9FF1B88 | sub_7FF6B9FF1AF0 | mov     qword ptr [rsi+240h], 0
[HIT] .text:00007FF6B9FF1CCE | sub_7FF6B9FF1BD0 | cmp     qword ptr [rsi+240h], 0
[HIT] .text:00007FF6B9FFD13D | sub_7FF6B9FFD030 | mov     [rsi+240h], rax
[HIT] .text:00007FF6B9FFD575 | sub_7FF6B9FFD1B0 | mov     rax, [rcx+240h]
[HIT] .text:00007FF6B9FFE1F0 | sub_7FF6B9FFDA70 | mov     r9, [rbp+240h]
[HIT] .text:00007FF6B9FFE22E | sub_7FF6B9FFDA70 | mov     rcx, [rbp+240h]
[HIT] .text:00007FF6B9FFE41B | sub_7FF6B9FFDA70 | mov     r10, [rbp+240h]
[HIT] .text:00007FF6B9FFE630 | sub_7FF6B9FFDA70 | mov     r9, [rbp+240h]
[HIT] .text:00007FF6B9FFEA96 | sub_7FF6B9FFDA70 | mov     rax, [rbp+240h]
[HIT] .text:00007FF6B9FFEAE3 | sub_7FF6B9FFDA70 | mov     rsi, [rbp+240h]
[HIT] .text:00007FF6B9FFF63A | sub_7FF6B9FFDA70 | mov     rax, [rbp+240h]
[HIT] .text:00007FF6B9FFF64D | sub_7FF6B9FFDA70 | mov     [rbp+240h], rcx
[HIT] .text:00007FF6BA00056A | sub_7FF6B9FFFFD0 | mov     r10, [rbp+240h]
[HIT] .text:00007FF6BA0005A7 | sub_7FF6B9FFFFD0 | mov     r14, [rbp+240h]
[HIT] .text:00007FF6BA000729 | sub_7FF6B9FFFFD0 | mov     r10, [rbp+240h]
[HIT] .text:00007FF6BA000982 | sub_7FF6B9FFFFD0 | mov     r10, [rbp+240h]
[HIT] .text:00007FF6BA000DB7 | sub_7FF6B9FFFFD0 | mov     rax, [rbp+240h]
[HIT] .text:00007FF6BA000E05 | sub_7FF6B9FFFFD0 | mov     rsi, [rbp+240h]
[HIT] .text:00007FF6BA00150F | sub_7FF6B9FFFFD0 | mov     rax, [rbp+240h]
[HIT] .text:00007FF6BA001522 | sub_7FF6B9FFFFD0 | mov     [rbp+240h], rcx
[HIT] .text:00007FF6BA004077 | sub_7FF6BA004070 | sub     rsp, 240h
[HIT] .text:00007FF6BA004163 | sub_7FF6BA004070 | add     rsp, 240h
[HIT] .text:00007FF6BA0041C2 | sub_7FF6BA004070 | add     rsp, 240h
[HIT] .text:00007FF6BA006F13 | sub_7FF6BA006ED0 | mov     rcx, [rsi+240h]; void *
[HIT] .text:00007FF6BA00764C | sub_7FF6BA007380 | mov     [rsi+240h], rax
[HIT] .text:00007FF6BA007667 | sub_7FF6BA007380 | mov     rcx, [rsi+240h]; void *
[HIT] .text:00007FF6BA0397A0 | sub_7FF6BA03974D | sub     rsp, 240h
[HIT] .text:00007FF6BA0477C0 | sub_7FF6BA04776D | sub     rsp, 240h
[HIT] .text:00007FF6BA05042A | sub_7FF6BA04FD2D | vpxord  zmm9, zmm9, zmmword ptr [rsi+240h]
[HIT] .text:00007FF6BA050446 | sub_7FF6BA04FD2D | vmovdqu32 zmmword ptr [rdi+240h], zmm9
[HIT] .text:00007FF6BA050613 | sub_7FF6BA04FD2D | cmp     rdx, 240h
[HIT] .text:00007FF6BA330ADB | sub_7FF6BA330AD0 | sub     rsp, 240h
[HIT] .text:00007FF6BA330B09 | sub_7FF6BA330AD0 | movss   [rsp+240h+var_200], xmm8
[HIT] .text:00007FF6BA330B10 | sub_7FF6BA330AD0 | movss   [rsp+240h+var_1FC], xmm8
[HIT] .text:00007FF6BA330B17 | sub_7FF6BA330AD0 | movss   [rsp+240h+var_1F8], xmm8
[HIT] .text:00007FF6BA330B1E | sub_7FF6BA330AD0 | mov     [rsp+240h+var_1F4], 3F800000h
[HIT] .text:00007FF6BA330B2E | sub_7FF6BA330AD0 | movss   [rsp+240h+var_1F0], xmm1
[HIT] .text:00007FF6BA330B3C | sub_7FF6BA330AD0 | movss   [rsp+240h+var_1EC], xmm0
[HIT] .text:00007FF6BA330B4A | sub_7FF6BA330AD0 | movss   [rsp+240h+var_1E8], xmm7
[HIT] .text:00007FF6BA330B50 | sub_7FF6BA330AD0 | mov     [rsp+240h+var_1E4], 3B808081h
[HIT] .text:00007FF6BA330B60 | sub_7FF6BA330AD0 | movss   [rsp+240h+var_1E0], xmm1
[HIT] .text:00007FF6BA330B6E | sub_7FF6BA330AD0 | movss   [rsp+240h+var_1DC], xmm0
[HIT] .text:00007FF6BA330B74 | sub_7FF6BA330AD0 | movss   [rsp+240h+var_1D8], xmm7
[HIT] .text:00007FF6BA330B7A | sub_7FF6BA330AD0 | mov     [rsp+240h+var_1D4], 3B808081h
[HIT] .text:00007FF6BA330B8A | sub_7FF6BA330AD0 | movss   [rsp+240h+var_1D0], xmm1
[HIT] .text:00007FF6BA330B90 | sub_7FF6BA330AD0 | movss   [rsp+240h+var_1CC], xmm7
[HIT] .text:00007FF6BA330B96 | sub_7FF6BA330AD0 | movss   [rsp+240h+var_1C8], xmm7
[HIT] .text:00007FF6BA330B9C | sub_7FF6BA330AD0 | mov     [rsp+240h+var_1C4], 3B808081h
[HIT] .text:00007FF6BA330EFE | sub_7FF6BA330AD0 | mov     [rsp+240h+var_210], rax
[HIT] .text:00007FF6BA330F03 | sub_7FF6BA330AD0 | mov     dword ptr [rsp+240h+var_218], 1Ch
[HIT] .text:00007FF6BA330F12 | sub_7FF6BA330AD0 | mov     qword ptr [rsp+240h+var_220], rax
[HIT] .text:00007FF6BA330F36 | sub_7FF6BA330AD0 | lea     rcx, [rsp+240h+var_200]
[HIT] .text:00007FF6BA330FCB | sub_7FF6BA330AD0 | lea     r11, [rsp+240h+var_s0]
[HIT] .text:00007FF6BA650125 | sub_7FF6BA650040 | mov     [r14+240h], rdi
[HIT] .text:00007FF6BA65FDF0 | sub_7FF6BA65FB50 | lea     rcx, [rsi+240h]
[HIT] .text:00007FF6BA664E22 | sub_7FF6BA664B60 | lea     rcx, [rbp+240h]
[HIT] .text:00007FF6BA6AA521 | sub_7FF6BA6AA500 | sub     rsp, 240h
[HIT] .text:00007FF6BA6CD54C | sub_7FF6BA6CD390 | mov     [rdi+240h], esi
[HIT] .text:00007FF6BA6CE116 | sub_7FF6BA6CDED0 | mov     [rdi+240h], esi
[HIT] .text:00007FF6BA6D5D63 | sub_7FF6BA6D5B00 | cmp     [rdi+240h], r13d
[HIT] .text:00007FF6BA6D5DB3 | sub_7FF6BA6D5B00 | cmp     [rdi+240h], r13d
[HIT] .text:00007FF6BA6DB42F | sub_7FF6BA6DB3F0 | mov     [rsp+240h+var_208], r8
[HIT] .text:00007FF6BA6DB43A | sub_7FF6BA6DB3F0 | mov     [rsp+240h+var_1F8], rcx
[HIT] .text:00007FF6BA6DB43F | sub_7FF6BA6DB3F0 | mov     [rsp+240h+var_1E8], rcx
[HIT] .text:00007FF6BA6DB491 | sub_7FF6BA6DB3F0 | mov     byte ptr [rsp+240h+var_220], 1
[HIT] .text:00007FF6BA6DB4CC | sub_7FF6BA6DB3F0 | mov     byte ptr [rsp+240h+var_220], 0
[HIT] .text:00007FF6BA6DB4DF | sub_7FF6BA6DB3F0 | mov     [rsp+240h+var_218], r8
[HIT] .text:00007FF6BA6DB4FA | sub_7FF6BA6DB3F0 | movzx   r15d, byte ptr [rsp+240h+var_220]
[HIT] .text:00007FF6BA6DB588 | sub_7FF6BA6DB3F0 | mov     r15, [rsp+240h+var_208]
[HIT] .text:00007FF6BA6DB594 | sub_7FF6BA6DB3F0 | mov     r8, [rsp+240h+var_218]
[HIT] .text:00007FF6BA6DB599 | sub_7FF6BA6DB3F0 | mov     byte ptr [rsp+240h+var_220+2], 0
[HIT] .text:00007FF6BA6DB5AA | sub_7FF6BA6DB3F0 | mov     byte ptr [rsp+240h+var_220+2], 1
[HIT] .text:00007FF6BA6DB5C4 | sub_7FF6BA6DB3F0 | mov     byte ptr [rsp+240h+var_220+1], r12b
[HIT] .text:00007FF6BA6DB605 | sub_7FF6BA6DB3F0 | mov     r8, [rsp+240h+var_218]
[HIT] .text:00007FF6BA6DB616 | sub_7FF6BA6DB3F0 | movzx   r12d, byte ptr [rsp+240h+var_220+1]
[HIT] .text:00007FF6BA6DB626 | sub_7FF6BA6DB3F0 | cmp     byte ptr [rsp+240h+var_220], r13b
[HIT] .text:00007FF6BA6DB6BD | sub_7FF6BA6DB3F0 | movzx   r12d, byte ptr [rsp+240h+var_220+1]
[HIT] .text:00007FF6BA6DB6C6 | sub_7FF6BA6DB3F0 | mov     byte ptr [rsp+240h+var_220+1], r12b
[HIT] .text:00007FF6BA6DB6CB | sub_7FF6BA6DB3F0 | mov     r8, [rsp+240h+var_218]
[HIT] .text:00007FF6BA6DB6F3 | sub_7FF6BA6DB3F0 | movsd   [rsp+240h+Y], xmm7
[HIT] .text:00007FF6BA6DB6F9 | sub_7FF6BA6DB3F0 | lea     rdx, [rsp+240h+Y]; Y
[HIT] .text:00007FF6BA6DB7B0 | sub_7FF6BA6DB3F0 | lea     rcx, [rsp+240h+var_1E0]
[HIT] .text:00007FF6BA6DB7BB | sub_7FF6BA6DB3F0 | cmp     byte ptr [rsp+240h+var_220+2], 0
[HIT] .text:00007FF6BA6DB7C2 | sub_7FF6BA6DB3F0 | mov     rax, [rsp+240h+var_1E0]
[HIT] .text:00007FF6BA6DB7C7 | sub_7FF6BA6DB3F0 | mov     rsi, [rsp+240h+var_1D8]
[HIT] .text:00007FF6BA6DB7CE | sub_7FF6BA6DB3F0 | mov     rax, [rsp+240h+var_1D0]
[HIT] .text:00007FF6BA6DB7D3 | sub_7FF6BA6DB3F0 | mov     rsi, [rsp+240h+var_1C8]
[HIT] .text:00007FF6BA6DB8F5 | sub_7FF6BA6DB3F0 | mov     rsi, [rsp+240h+var_1F8]
[HIT] .text:00007FF6BA6DB90E | sub_7FF6BA6DB3F0 | lea     rcx, [rsp+240h+var_1F8]
[HIT] .text:00007FF6BA6DB966 | sub_7FF6BA6DB3F0 | mov     rbx, [rsp+240h+var_1F8]
[HIT] .text:00007FF6BA6DB99E | sub_7FF6BA6DB3F0 | lea     rcx, [rsp+240h+var_1E0]
[HIT] .text:00007FF6BA6DB9D3 | sub_7FF6BA6DB3F0 | lea     r11, [rsp+240h+var_30]
[HIT] .text:00007FF6BA6DFF8D | sub_7FF6BA6DFF40 | mov     [rsp+240h+var_1C8], r8
[HIT] .text:00007FF6BA6DFFC4 | sub_7FF6BA6DFF40 | mov     dword ptr [rsp+240h+var_1E0+4], eax
[HIT] .text:00007FF6BA6E0018 | sub_7FF6BA6DFF40 | lea     r11, [rsp+240h+var_38]
[HIT] .text:00007FF6BA6E005A | sub_7FF6BA6DFF40 | mov     byte ptr [rsp+240h+var_1E0+1], dil
[HIT] .text:00007FF6BA6E0063 | sub_7FF6BA6DFF40 | movsd   [rsp+240h+var_1D8], xmm9
[HIT] .text:00007FF6BA6E006A | sub_7FF6BA6DFF40 | movsd   [rsp+240h+var_1D0], xmm9
[HIT] .text:00007FF6BA6E0071 | sub_7FF6BA6DFF40 | lea     rax, [rsp+240h+var_1D0]
[HIT] .text:00007FF6BA6E0076 | sub_7FF6BA6DFF40 | mov     [rsp+240h+var_218], rax
[HIT] .text:00007FF6BA6E007B | sub_7FF6BA6DFF40 | lea     rax, [rsp+240h+var_1D8]
[HIT] .text:00007FF6BA6E0080 | sub_7FF6BA6DFF40 | mov     [rsp+240h+var_220], rax
[HIT] .text:00007FF6BA6E0099 | sub_7FF6BA6DFF40 | movsd   xmm1, [rsp+240h+var_1D8]
[HIT] .text:00007FF6BA6E00CD | sub_7FF6BA6DFF40 | mov     byte ptr [rsp+240h+var_1E0], 1
[HIT] .text:00007FF6BA6E00D4 | sub_7FF6BA6DFF40 | mov     byte ptr [rsp+240h+var_1E0], 0
[HIT] .text:00007FF6BA6E00D9 | sub_7FF6BA6DFF40 | movsd   xmm6, [rsp+240h+var_1D0]
[HIT] .text:00007FF6BA6E0171 | sub_7FF6BA6DFF40 | lea     rcx, [rsp+240h+var_1C8]
[HIT] .text:00007FF6BA6E017C | sub_7FF6BA6DFF40 | lea     rdx, [rsp+240h+var_1C8]
[HIT] .text:00007FF6BA6E018A | sub_7FF6BA6DFF40 | mov     rdi, [rsp+240h+var_1C8]
[HIT] .text:00007FF6BA6E01D9 | sub_7FF6BA6DFF40 | mov     [rsp+240h+var_1D8], rcx
[HIT] .text:00007FF6BA6E01ED | sub_7FF6BA6DFF40 | mov     [rsp+240h+var_218], r14
[HIT] .text:00007FF6BA6E01F2 | sub_7FF6BA6DFF40 | mov     [rsp+240h+var_220], r15
[HIT] .text:00007FF6BA6E01F7 | sub_7FF6BA6DFF40 | lea     r8, [rsp+240h+var_1D8]
[HIT] .text:00007FF6BA6E0200 | sub_7FF6BA6DFF40 | lea     rcx, [rsp+240h+var_1C8]
[HIT] .text:00007FF6BA6E0217 | sub_7FF6BA6DFF40 | mov     rdi, [rsp+240h+var_1C8]
[HIT] .text:00007FF6BA6E026D | sub_7FF6BA6DFF40 | mov     [rsp+240h+var_1F0], 29h ; ')'
[HIT] .text:00007FF6BA6E0279 | sub_7FF6BA6DFF40 | mov     qword ptr [rsp+240h+var_1F8], r9
[HIT] .text:00007FF6BA6E027E | sub_7FF6BA6DFF40 | mov     r9d, dword ptr [rsp+240h+var_1E0+4]
[HIT] .text:00007FF6BA6E0283 | sub_7FF6BA6DFF40 | mov     dword ptr [rsp+240h+var_200], r9d
[HIT] .text:00007FF6BA6E0288 | sub_7FF6BA6DFF40 | mov     [rsp+240h+var_208], r13d
[HIT] .text:00007FF6BA6E028D | sub_7FF6BA6DFF40 | mov     [rsp+240h+var_210], r14
[HIT] .text:00007FF6BA6E0292 | sub_7FF6BA6DFF40 | mov     word ptr [rsp+240h+var_218], ax
